code_dpto;name_dpto;code_mpio;name_mpio;latitude;longitude;region
5;ANTIOQUIA;5001;MEDELLÍN;6,257590259;-75,61103107;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5002;ABEJORRAL;5,803728154;-75,43847353;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5004;ABRIAQUÍ;6,627569378;-76,08597756;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5021;ALEJANDRÍA;6,365534125;-75,09059702;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5030;AMAGÁ;6,032921994;-75,7080031;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5031;AMALFI;6,977788843;-74,9812393;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5034;ANDES;5,604993248;-75,94128391;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5036;ANGELÓPOLIS;6,121430303;-75,71594966;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5038;ANGOSTURA;6,861498764;-75,358316;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5040;ANORÍ;7,193110778;-75,10848954;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5042;SANTA FÉ DE ANTIOQUIA;6,535711576;-75,90426658;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5044;ANZÁ;6,293546613;-75,91736927;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5045;APARTADÓ;7,86047815;-76,58236264;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5051;ARBOLETES;8,611395262;-76,41478317;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5055;ARGELIA;5,708114524;-75,09469795;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5059;ARMENIA;6,163683758;-75,80995528;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5079;BARBOSA;6,443417935;-75,32924085;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5086;BELMIRA;6,665853953;-75,68621659;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5088;BELLO;6,358841086;-75,58973588;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5091;BETANIA;5,727081285;-75,98689107;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5093;BETULIA;6,185783612;-75,95649246;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5101;CIUDAD BOLÍVAR;5,840995666;-76,01065253;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5107;BRICEÑO;7,111788462;-75,56223474;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5113;BURITICÁ;6,80906489;-75,91206595;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5120;CÁCERES;7,665155105;-75,22369744;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5125;CAICEDO;6,423463639;-75,99351498;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5129;CALDAS;6,054446841;-75,62642674;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5134;CAMPAMENTO;7,036017478;-75,28766178;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5138;CAÑASGORDAS;6,814950023;-76,02689632;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5142;CARACOLÍ;6,33797388;-74,73354817;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5145;CARAMANTA;5,555275296;-75,63082096;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5147;CAREPA;7,757967437;-76,64374657;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5148;EL CARMEN DE VIBORAL;5,978078841;-75,2635361;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5150;CAROLINA;6,754821442;-75,30590654;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5154;CAUCASIA;7,867941792;-75,03501824;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5172;CHIGORODÓ;7,631665644;-76,63964213;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5190;CISNEROS;6,550065431;-75,08254116;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5197;COCORNÁ;6,005593074;-75,16015403;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5206;CONCEPCIÓN;6,376106187;-75,21785901;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5209;CONCORDIA;6,057468678;-75,90014678;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5212;COPACABANA;6,351882893;-75,50075633;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5234;DABEIBA;6,992243782;-76,31426328;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5237;DONMATÍAS;6,492403905;-75,42227687;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5240;EBÉJICO;6,326444922;-75,78331175;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5250;EL BAGRE;7,704633351;-74,66427726;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5264;ENTRERRÍOS;6,594656004;-75,55913083;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5266;ENVIGADO;6,154394922;-75,54686779;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5282;FREDONIA;5,887702934;-75,67926242;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5284;FRONTINO;6,691364773;-76,33199656;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5306;GIRALDO;6,663095863;-75,94804663;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5308;GIRARDOTA;6,379745895;-75,44795744;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5310;GÓMEZ PLATA;6,709562839;-75,19270291;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5313;GRANADA;6,123380721;-75,12763646;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5315;GUADALUPE;6,861576325;-75,22591303;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5318;GUARNE;6,266625703;-75,43730801;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5321;GUATAPÉ;6,236329826;-75,15651272;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5347;HELICONIA;6,214511788;-75,74971002;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5353;HISPANIA;5,797039002;-75,90669203;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5360;ITAGÜÍ;6,179279438;-75,6142037;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5361;ITUANGO;7,341549718;-75,67842277;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5364;JARDÍN;5,574444339;-75,81842575;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5368;JERICÓ;5,769820536;-75,76488256;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5376;LA CEJA;5,992524843;-75,43086935;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5380;LA ESTRELLA;6,137595883;-75,64895499;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5390;LA PINTADA;5,746583958;-75,60220206;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5400;LA UNIÓN;5,940434685;-75,35429023;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5411;LIBORINA;6,723990935;-75,78300046;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5425;MACEO;6,534573585;-74,71410854;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5440;MARINILLA;6,18520515;-75,30487933;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5467;MONTEBELLO;5,916853903;-75,51972693;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5475;MURINDÓ;6,828773855;-76,70861349;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5480;MUTATÁ;7,329557848;-76,4630657;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5483;NARIÑO;5,581275312;-75,19457019;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5490;NECOCLÍ;8,493728551;-76,67699588;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5495;NECHÍ;7,983477394;-74,65844186;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5501;OLAYA;6,611418083;-75,77567097;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5541;PEÑOL;6,232396368;-75,22350906;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5543;PEQUE;7,044180058;-75,88968843;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5576;PUEBLORRICO;5,80970186;-75,86076667;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5579;PUERTO BERRÍO;6,481922267;-74,5287421;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5585;PUERTO NARE;6,126539139;-74,70317722;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5591;PUERTO TRIUNFO;5,954830151;-74,6861918;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5604;REMEDIOS;6,997267375;-74,55865652;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5607;RETIRO;6,053444254;-75,51573805;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5615;RIONEGRO;6,150785807;-75,41076052;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5628;SABANALARGA;6,901000506;-75,79222754;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5631;SABANETA;6,138305183;-75,60880599;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5642;SALGAR;5,970502334;-75,98137251;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5647;SAN ANDRÉS DE CUERQUÍA;6,918427233;-75,6657758;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5649;SAN CARLOS;6,193789659;-74,90732769;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5652;SAN FRANCISCO;5,840093731;-74,98176334;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5656;SAN JERÓNIMO;6,438300409;-75,70310727;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5658;SAN JOSÉ DE LA MONTAÑA;6,823258913;-75,67770826;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5659;SAN JUAN DE URABÁ;8,707141583;-76,53248234;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5660;SAN LUIS;6,024205956;-75,0076674;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5664;SAN PEDRO DE LOS MILAGROS;6,458666308;-75,5624839;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5665;SAN PEDRO DE URABÁ;8,37915695;-76,31664233;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5667;SAN RAFAEL;6,31074453;-74,99858652;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5670;SAN ROQUE;6,466165211;-74,9450732;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5674;SAN VICENTE FERRER;6,310387522;-75,32740163;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5679;SANTA BÁRBARA;5,878984956;-75,58330371;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;6,675827825;-75,43814333;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5690;SANTO DOMINGO;6,481044132;-75,14260097;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5697;EL SANTUARIO;6,124209495;-75,25212278;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5736;SEGOVIA;7,26692339;-74,62163926;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5756;SONSÓN;5,826388779;-74,83637623;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5761;SOPETRÁN;6,520164552;-75,74580903;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5789;TÁMESIS;5,673758571;-75,70979974;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5790;TARAZÁ;7,488875998;-75,40189438;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5792;TARSO;5,871064557;-75,82871144;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5809;TITIRIBÍ;6,058349971;-75,79966005;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5819;TOLEDO;7,016397069;-75,71363382;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5837;TURBO;8,173851745;-76,5740377;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5842;URAMITA;6,913916924;-76,13318514;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5847;URRAO;6,33534134;-76,25906482;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5854;VALDIVIA;7,265404213;-75,40094502;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5856;VALPARAÍSO;5,651937802;-75,63083412;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5858;VEGACHÍ;6,836535122;-74,7540302;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5861;VENECIA;5,956576355;-75,77722423;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;6,453351334;-76,69504802;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5885;YALÍ;6,716870679;-74,75565002;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5887;YARUMAL;6,9881309;-75,45439957;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5890;YOLOMBÓ;6,64442786;-75,02990266;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5893;YONDÓ;6,925159318;-74,15824041;REGIÓN EJE CAFETERO 
5;ANTIOQUIA;5895;ZARAGOZA;7,474004006;-74,85848326;REGIÓN EJE CAFETERO 
8;ATLÁNTICO;8001;BARRANQUILLA;10,98152051;-74,82771544;REGIÓN CARIBE
8;ATLÁNTICO;8078;BARANOA;10,79329302;-74,92219491;REGIÓN CARIBE
8;ATLÁNTICO;8137;CAMPO DE LA CRUZ;10,38405079;-74,88466039;REGIÓN CARIBE
8;ATLÁNTICO;8141;CANDELARIA;10,48902047;-74,87756627;REGIÓN CARIBE
8;ATLÁNTICO;8296;GALAPA;10,89771991;-74,88708788;REGIÓN CARIBE
8;ATLÁNTICO;8372;JUAN DE ACOSTA;10,82306503;-75,07841904;REGIÓN CARIBE
8;ATLÁNTICO;8421;LURUACO;10,63503116;-75,15402741;REGIÓN CARIBE
8;ATLÁNTICO;8433;MALAMBO;10,84828864;-74,80617555;REGIÓN CARIBE
8;ATLÁNTICO;8436;MANATÍ;10,45414555;-74,98477367;REGIÓN CARIBE
8;ATLÁNTICO;8520;PALMAR DE VARELA;10,69481208;-74,7701509;REGIÓN CARIBE
8;ATLÁNTICO;8549;PIOJÓ;10,74078959;-75,14366034;REGIÓN CARIBE
8;ATLÁNTICO;8558;POLONUEVO;10,76740141;-74,85414844;REGIÓN CARIBE
8;ATLÁNTICO;8560;PONEDERA;10,59465102;-74,79847316;REGIÓN CARIBE
8;ATLÁNTICO;8573;PUERTO COLOMBIA;11,0044226;-74,9074058;REGIÓN CARIBE
8;ATLÁNTICO;8606;REPELÓN;10,50757051;-75,12188053;REGIÓN CARIBE
8;ATLÁNTICO;8634;SABANAGRANDE;10,79894015;-74,7687966;REGIÓN CARIBE
8;ATLÁNTICO;8638;SABANALARGA;10,62250777;-74,95510542;REGIÓN CARIBE
8;ATLÁNTICO;8675;SANTA LUCÍA;10,35364192;-74,96541179;REGIÓN CARIBE
8;ATLÁNTICO;8685;SANTO TOMÁS;10,75562656;-74,78726468;REGIÓN CARIBE
8;ATLÁNTICO;8758;SOLEDAD;10,9069066;-74,7784249;REGIÓN CARIBE
8;ATLÁNTICO;8770;SUAN;10,31085035;-74,90713308;REGIÓN CARIBE
8;ATLÁNTICO;8832;TUBARÁ;10,90721938;-74,98423293;REGIÓN CARIBE
8;ATLÁNTICO;8849;USIACURÍ;10,74052266;-74,98267413;REGIÓN CARIBE
11;BOGOTÁ, D.C.;11001;BOGOTÁ, D.C.;4,316107698;-74,1810727;REGIÓN CENTRO ORIENTE
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;10,46343362;-75,45889915;REGIÓN CARIBE
13;BOLÍVAR;13006;ACHÍ;8,622943262;-74,47805945;REGIÓN CARIBE
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;8,757468863;-74,19515811;REGIÓN CARIBE
13;BOLÍVAR;13042;ARENAL;8,362996158;-74,10301905;REGIÓN CARIBE
13;BOLÍVAR;13052;ARJONA;10,16422123;-75,37121788;REGIÓN CARIBE
13;BOLÍVAR;13062;ARROYOHONDO;10,24171805;-75,02690422;REGIÓN CARIBE
13;BOLÍVAR;13074;BARRANCO DE LOBA;8,837077654;-74,27966531;REGIÓN CARIBE
13;BOLÍVAR;13140;CALAMAR;10,15517098;-74,99995949;REGIÓN CARIBE
13;BOLÍVAR;13160;CANTAGALLO;7,239229146;-74,10014043;REGIÓN CARIBE
13;BOLÍVAR;13188;CICUCO;9,235268598;-74,68840962;REGIÓN CARIBE
13;BOLÍVAR;13212;CÓRDOBA;9,540047515;-74,89445635;REGIÓN CARIBE
13;BOLÍVAR;13222;CLEMENCIA;10,55663696;-75,31446653;REGIÓN CARIBE
13;BOLÍVAR;13244;EL CARMEN DE BOLÍVAR;9,699819876;-75,15793573;REGIÓN CARIBE
13;BOLÍVAR;13248;EL GUAMO;10,03483672;-74,92811072;REGIÓN CARIBE
13;BOLÍVAR;13268;EL PEÑÓN;8,864818786;-73,91230147;REGIÓN CARIBE
13;BOLÍVAR;13300;HATILLO DE LOBA;8,981717133;-74,09071902;REGIÓN CARIBE
13;BOLÍVAR;13430;MAGANGUÉ;9,053135895;-74,70539318;REGIÓN CARIBE
13;BOLÍVAR;13433;MAHATES;10,17821391;-75,17978161;REGIÓN CARIBE
13;BOLÍVAR;13440;MARGARITA;9,054601889;-74,22584706;REGIÓN CARIBE
13;BOLÍVAR;13442;MARÍA LA BAJA;9,976017168;-75,34380265;REGIÓN CARIBE
13;BOLÍVAR;13458;MONTECRISTO;8,01710024;-74,46342911;REGIÓN CARIBE
13;BOLÍVAR;13468;SANTA CRUZ DE MOMPOX;9,142512064;-74,54519906;REGIÓN CARIBE
13;BOLÍVAR;13473;MORALES;8,253700061;-73,9713459;REGIÓN CARIBE
13;BOLÍVAR;13490;NOROSÍ;8,50613476;-74,11588912;REGIÓN CARIBE
13;BOLÍVAR;13549;PINILLOS;8,886315511;-74,40888476;REGIÓN CARIBE
13;BOLÍVAR;13580;REGIDOR;8,672628558;-73,91450679;REGIÓN CARIBE
13;BOLÍVAR;13600;RÍO VIEJO;8,559982465;-73,90298668;REGIÓN CARIBE
13;BOLÍVAR;13620;SAN CRISTÓBAL;10,36972087;-75,07333835;REGIÓN CARIBE
13;BOLÍVAR;13647;SAN ESTANISLAO;10,36468192;-75,20523487;REGIÓN CARIBE
13;BOLÍVAR;13650;SAN FERNANDO;9,081483143;-74,37186647;REGIÓN CARIBE
13;BOLÍVAR;13654;SAN JACINTO;9,835362011;-75,10609201;REGIÓN CARIBE
13;BOLÍVAR;13655;SAN JACINTO DEL CAUCA;8,212463202;-74,75082;REGIÓN CARIBE
13;BOLÍVAR;13657;SAN JUAN NEPOMUCENO;9,967957823;-75,06571959;REGIÓN CARIBE
13;BOLÍVAR;13667;SAN MARTÍN DE LOBA;8,816088444;-74,00599967;REGIÓN CARIBE
13;BOLÍVAR;13670;SAN PABLO;7,507922612;-74,10356977;REGIÓN CARIBE
13;BOLÍVAR;13673;SANTA CATALINA;10,64981278;-75,26548463;REGIÓN CARIBE
13;BOLÍVAR;13683;SANTA ROSA;10,46920726;-75,36116053;REGIÓN CARIBE
13;BOLÍVAR;13688;SANTA ROSA DEL SUR;7,772519173;-74,26272843;REGIÓN CARIBE
13;BOLÍVAR;13744;SIMITÍ;7,851315534;-73,98371609;REGIÓN CARIBE
13;BOLÍVAR;13760;SOPLAVIENTO;10,33209031;-75,11699226;REGIÓN CARIBE
13;BOLÍVAR;13780;TALAIGUA NUEVO;9,269516705;-74,58695233;REGIÓN CARIBE
13;BOLÍVAR;13810;TIQUISIO;8,492345176;-74,29676139;REGIÓN CARIBE
13;BOLÍVAR;13836;TURBACO;10,35310756;-75,37971541;REGIÓN CARIBE
13;BOLÍVAR;13838;TURBANÁ;10,25276929;-75,43270299;REGIÓN CARIBE
13;BOLÍVAR;13873;VILLANUEVA;10,4449132;-75,26736275;REGIÓN CARIBE
13;BOLÍVAR;13894;ZAMBRANO;9,745147021;-74,88067037;REGIÓN CARIBE
15;BOYACÁ;15001;TUNJA;5,518472615;-73,37801856;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15022;ALMEIDA;4,954825081;-73,38813425;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15047;AQUITANIA;5,437416373;-72,87149471;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15051;ARCABUCO;5,73526424;-73,42793109;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15087;BELÉN;6,005059265;-72,89369887;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15090;BERBEO;5,230936356;-73,12731944;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15092;BETÉITIVA;5,920858933;-72,84857876;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15097;BOAVITA;6,337515626;-72,62021239;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15104;BOYACÁ;5,439856216;-73,38136994;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15106;BRICEÑO;5,673229265;-73,92660705;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15109;BUENAVISTA;5,489399419;-73,95066255;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15114;BUSBANZÁ;5,843483731;-72,87574623;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15131;CALDAS;5,575990669;-73,88057508;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15135;CAMPOHERMOSO;5,006862536;-73,1446703;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15162;CERINZA;5,962013698;-72,96447288;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15172;CHINAVITA;5,202971639;-73,34048074;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15176;CHIQUINQUIRÁ;5,622488024;-73,80424531;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15180;CHISCAS;6,68911806;-72,41795675;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15183;CHITA;6,091468485;-72,43903174;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15185;CHITARAQUE;5,984394625;-73,42582375;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15187;CHIVATÁ;5,556830465;-73,26061715;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15189;CIÉNEGA;5,393059633;-73,28205772;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15204;CÓMBITA;5,667822366;-73,32137049;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15212;COPER;5,452461072;-74,05996578;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15215;CORRALES;5,82454582;-72,84544845;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15218;COVARACHÍA;6,519521476;-72,74020421;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15223;CUBARÁ;6,886954878;-72,18156285;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15224;CUCAITA;5,527104109;-73,44598646;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15226;CUÍTIVA;5,58775449;-72,93953686;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15232;CHÍQUIZA;5,643075648;-73,44562391;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15236;CHIVOR;4,871181606;-73,36142379;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15238;DUITAMA;5,890602515;-73,06709484;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15244;EL COCUY;6,353363177;-72,41923752;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15248;EL ESPINO;6,508240556;-72,48049625;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15272;FIRAVITOBA;5,67367659;-73,01983352;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15276;FLORESTA;5,85899211;-72,92499827;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15293;GACHANTIVÁ;5,744105975;-73,5426552;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15296;GÁMEZA;5,799050256;-72,72964765;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15299;GARAGOA;5,089466651;-73,31430272;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15317;GUACAMAYAS;6,445438546;-72,51635332;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15322;GUATEQUE;5,01450831;-73,48812352;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15325;GUAYATÁ;4,931424341;-73,49663372;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15332;GÜICÁN DE LA SIERRA;6,566991765;-72,25599334;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15362;IZA;5,617366016;-72,96986504;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15367;JENESANO;5,38916272;-73,40087021;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15368;JERICÓ;6,155633662;-72,58523093;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15377;LABRANZAGRANDE;5,541378132;-72,5903846;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15380;LA CAPILLA;5,113167102;-73,45923708;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15401;LA VICTORIA;5,507008121;-74,24162727;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15403;LA UVITA;6,265126191;-72,55551085;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15407;VILLA DE LEYVA;5,665762424;-73,514948;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15425;MACANAL;4,980176495;-73,29413695;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15442;MARIPÍ;5,569810633;-74,02003127;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15455;MIRAFLORES;5,150953297;-73,17896722;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15464;MONGUA;5,710937981;-72,63402875;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15466;MONGUÍ;5,697352228;-72,83298664;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15469;MONIQUIRÁ;5,863370485;-73,55852538;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15476;MOTAVITA;5,606192449;-73,37734267;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15480;MUZO;5,539429272;-74,11177139;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15491;NOBSA;5,778759851;-72,93268324;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15494;NUEVO COLÓN;5,354701485;-73,44873424;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15500;OICATÁ;5,610787844;-73,27991905;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15507;OTANCHE;5,753787787;-74,19719423;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15511;PACHAVITA;5,148323877;-73,39951219;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15514;PÁEZ;5,095211035;-73,00435863;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15516;PAIPA;5,762027786;-73,13777442;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15518;PAJARITO;5,382328949;-72,69672674;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15522;PANQUEBA;6,443299758;-72,46182431;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15531;PAUNA;5,688801559;-74,00504122;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15533;PAYA;5,621242742;-72,3692906;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15537;PAZ DE RÍO;6,030008561;-72,75988018;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15542;PESCA;5,498483324;-73,07837993;REGIÓN CENTRO ORIENTE
15;BOYACÁ;15550;PISBA;5,768131812;-72,43993232;REGIÓN CENTRO ORIENTE
